Company Name,Industry,perm_id
Kura Sushi Asia Co Ltd,Restaurants,5040949231
Australian Potash Ltd,Metals & Mining,5035391574
Specialized Business Systems AD,Software & IT Services,4297676450
LookSmart Group Inc,Internet Media & Services,5045895532
Max India Ltd,Health Care Delivery,5051395345
Zero Gravity Solutions Inc,Software & IT Services,4297675052
Young Qin International Co Ltd,Internet Media & Services,5071070590
PIMCO Income Opportunity Fund,Automobiles,4297710268
Varsav Game Studios SA,Software & IT Services,5037625876
Weida (M) Bhd,Real Estate,4295883495
Ramenskiy Priborostroitel'nyi Zavod AO,Industrial Machinery & Goods,4297813748
FieldPoint Petroleum Corp,Oil & Gas Exploration & Production,4295902507
VGI Partners Global Investments Ltd,Asset Management & Custody Activities,5057778420
Balkan and Sea Properties ADSITS,Real Estate,4297606318
Nanobrick Co Ltd,Chemicals,5064610247
Asia Metal Industries Inc,Industrial Machinery & Goods,5062377874
Irbid District Electricity Company PSC,Engineering & Construction Services,4296405136
Colorin Industria de Materiales Sinteticos SA,Chemicals,4295856093
Universal Star (Holdings) Ltd,Real Estate,5063321334
Net Element Inc,Software & IT Services,5037852295
Hanson International Tbk PT,Real Estate,4295874647
Cybele Co Ltd,Software & IT Services,4295880411
Netshoes (CAYMAN) Ltd,Road Transportation,5039635764
Pylon Technologies Co Ltd,Fuel Cells & Industrial Batteries,5039190664
Polaris Consulting & Services Ltd,Software & IT Services,4295873555
M1 dd Ljubljana,Multiline and Specialty Retailers & Distributors,4295888325
Litigation Capital Management Ltd,Professional & Commercial Services,5052528230
Angus Energy PLC,Oil & Gas Exploration & Production,5052508927
Aeronautics Ltd,Aerospace & Defence,4297231560
Lawfinance Ltd,Consumer Finance,4295856779
Mercantile Investment Company Ltd,Asset Management & Custody Activities,4295858741
Hangzhou Hopechart IoT Technology Co Ltd,Software & IT Services,5044175314
Touchtech AB,Software & IT Services,5057950398
Asa JSC,Engineering & Construction Services,5037131689
Hive & Wellness Australia Pty Ltd,Engineering & Construction Services,4297258477
Sumit Woods Ltd,Real Estate,5064568813
BUA Cement PLC,Construction Materials,5072830892
Pacific Star Development Ltd,Industrial Machinery & Goods,4295887634
Green Cross WellBeing Corp,Household & Personal Products,5035943720
Soma Gold Corp,Metals & Mining,5001185625
Thalassa Holdings Ltd,Oil & Gas Services,4298052399
Eco Depot Inc,Hardware,4296829867
Bidstack Group PLC,Toys & Sporting Goods,4295894278
Macif SAM,Household & Personal Products,4297926454
Shenghua Entertainment Communication Co Ltd,Media & Entertainment,5044167606
Lancers Inc,Internet Media & Services,5039880605
Frontier Smart Technologies Group Ltd,Medical Equipment & Supplies,4295863288
Barcino Property SOCIMI SA,Real Estate,5059034166
Dominion Holdings Inc,Professional & Commercial Services,4295886186
Laneway Resources Ltd,Metals & Mining,4295858116
Goyourlife Inc,Toys & Sporting Goods,5000004890
HES Technology Group Co Ltd,Electronic Manufacturing Services & Original Design Manufacturing,5057985000
Mul'tisistema OAO,Engineering & Construction Services,5037948039
Grand House Mulia PT,Construction Materials,5076690994
Willow Biosciences Inc,Metals & Mining,4295918593
Memtech International Ltd,Hardware,4295888047
Africa Israel Investments Ltd,Real Estate,4295875042
Aeon Tohoku Co Ltd,Multiline and Specialty Retailers & Distributors,4295878301
Idun Industrier AB (publ),Electrical & Electronic Equipment,5050303948
OLIDATA SpA,Hardware,4295875764
Sarda Papers Ltd,Pulp & Paper Products,4296407758
First Camp Group AB,Engineering & Construction Services,5052523085
North Bank for Finance and Investment PJSC,Investment Banking & Brokerage,4298521090
Wonbiogen Co Ltd,Medical Equipment & Supplies,5065369474
Jolly Plastic Inds Ltd,Chemicals,4295973503
ABCO Energy Inc,Oil & Gas Exploration & Production,4296987056
Huadian Fuxin Energy Co Ltd,Electric Utilities & Power Generators,5001450141
Gas Natural del Oriente SA ESP,Gas Utilities & Distributors,4295926602
Teardroppers Inc,Software & IT Services,5043346657
Miton Group Ltd,Restaurants,4295894709
Oritani Financial Corp,Insurance,5000068604
Luxl Co Ltd,Software & IT Services,4295881556
I-Plug Inc,Professional & Commercial Services,5079885394
Sports Gear Co Ltd,"Apparel, Accessories & Footwear",5080045600
Afristrat Investment Holdings Ltd,Professional & Commercial Services,4295888866
Alphamin Resources Corp,Metals & Mining,5046911277
Nevsun Resources Ltd,Metals & Mining,4295862495
Lesha Industries Ltd,Industrial Machinery & Goods,5000661751
Infonet Inc,Software & IT Services,5055460602
Mandhana Retail Ventures Ltd,Food Retailers & Distributors,5040927530
Nila Spaces Ltd,Engineering & Construction Services,5067486905
Jasper Investments Ltd,Oil & Gas Services,4295887762
Sagarsoft (India) Ltd,Iron & Steel Producers,4296115159
Leader Holdings and Investments Ltd,Asset Management & Custody Activities,4295875256
Pure Biologics SA,Biotechnology & Pharmaceuticals,5064585830
NexLiving Communities Inc,Home Builders,5036216117
Sellas Life Sciences Group Inc,Biotechnology & Pharmaceuticals,4298009979
Lifequest World Corp,Biotechnology & Pharmaceuticals,4298009335
Waterstone Financial Inc (Pre-Reincorporation),Commercial Banks,4295902505
Solegreen Ltd,Biotechnology & Pharmaceuticals,4297797103
Kiewit Royalty Trust,Coal Operations,4296361039
GVIC Communications Corp,Professional & Commercial Services,4295860715
Margarine Industries Ltd,Processed Foods,5000004073
Damac GLS JSC,Engineering & Construction Services,4298103838
PIMCO Municipal Income Fund II,Asset Management & Custody Activities,4296407789
Suraj Industries Ltd,Industrial Machinery & Goods,4295973025
Jinke Smart Services Group Co Ltd,Real Estate,5048023835
Sacgasco Ltd,Software & IT Services,4295858705
Al-Eqbal Investment Company Plc,Asset Management & Custody Activities,4296405183
Shanghai Haoyuan Chemexpress Co Ltd,Biotechnology & Pharmaceuticals,5053083973
407 International Inc,Media & Entertainment,4296458605
SyntekaBio Inc,Software & IT Services,5056416008
SMark Co Ltd,"Apparel, Accessories & Footwear",4298015104
Inter RAO Lietuva AB,Electric Utilities & Power Generators,5000891636
Bare Metal Standard Inc,Industrial Machinery & Goods,5047642244
SITO Mobile Ltd,Internet Media & Services,4296410558
H.R. Textile Mills Ltd,"Apparel, Accessories & Footwear",4295916861
Strategem Capital Corp,Asset Management & Custody Activities,4296034906
Taylor Morrison Communities Inc,Home Builders,5037361212
Chen Nan Iron Wire Co Ltd,Industrial Machinery & Goods,5071362243
Fidelity Life Assurance Company Ltd,Insurance,4296438953
Cannasouth Ltd,Biotechnology & Pharmaceuticals,5069459804
Enovix Corp,Electrical & Electronic Equipment,5078560160
Patriot Gold Corp,Metals & Mining,4296436164
Preferred Commerce Inc,Internet Media & Services,4297789335
TC TECH Sweden AB (publ),Electrical & Electronic Equipment,5047646999
Triad Pro Innovators Inc,Software & IT Services,4295913811
Pushpanjali Realms and Infratech Ltd,Engineering & Construction Services,5055433969
Rusgrain Holding PAO,"Apparel, Accessories & Footwear",4297869268
ITM Semiconductor Co Ltd,Semiconductors,5001159970
San Chih Semiconductor Inc Ltd,Semiconductors,4295892026
Sunstar Realty Development Ltd,Real Estate,5038037282
TAAT Global Alternatives Inc,Software & IT Services,4297729418
Vestin Realty Mortgage II Inc,Mortgage Finance,4295910017
Neuroone Medical Technologies Corp,Software & IT Services,5056413885
Viaan Industries Ltd,Multiline and Specialty Retailers & Distributors,5041080888
Seadrill Partners LLC,Real Estate,5037847419
S Split Corp,Asset Management & Custody Activities,4296239113
Anand Projects Ltd,Electric Utilities & Power Generators,4296092767
Wishbone Gold PLC,Metals & Mining,5037631447
Wam Leaders Ltd,Hotels & Lodging,5050718967
United Engineers Ltd,Engineering & Construction Services,4295888141
Fourace Industries Group Holdings Ltd,Appliance Manufacturing,5071081378
Eco (Atlantic) Oil & Gas Ltd,Oil & Gas Exploration & Production,4297668511
Nam Song Hau Trading Investing Petroleum JSC,Engineering & Construction Services,5058984716
Ichirokudo Co Ltd,Software & IT Services,4295877295
C&D Property Management Group Co Ltd,Real Estate,5079239184
Superior Resources Ltd,Metals & Mining,4295858397
Open Finance SA w upadlosci,Consumer Finance,4297315883
Pura Naturals Inc,Household & Personal Products,5001231077
BPH Energy Ltd,Oil & Gas Exploration & Production,4295856881
Skymission Group Holdings Ltd,Engineering & Construction Services,5071569761
Eve & Co Inc,Household & Personal Products,5044027270
Third Coast Midstream LLC,Oil & Gas Midstream,5000489924
Origin Materials Inc,Chemicals,5081077827
Orosur Mining Inc,Metals & Mining,4295860430
Przedsiebiorstwo Handlu Zagranicznego Baltona SA,Software & IT Services,4298238333
Carnavale Resources Ltd,Metals & Mining,4295857258
Taiga Motors Corp,Automobiles,5068339361
Dateline Resources Ltd,Metals & Mining,5034846283
Maritzatex AD,"Apparel, Accessories & Footwear",4296399309
Mineral & Financial Investments Ltd,Asset Management & Custody Activities,4295863307
Ennox Group Ltd,Asset Management & Custody Activities,4295857474
Nutranomics Inc,Software & IT Services,4298121101
Looks Health Services Ltd,Health Care Delivery,5037454844
Bespoke Extracts Inc,Software & IT Services,4296036383
Geo Term Polska SA,Industrial Machinery & Goods,5044031985
Fuji Techno Solutions Co Inc,Software & IT Services,5000061883
Somnics Inc,Medical Equipment & Supplies,5055476485
UMN Pharma Inc,Biotechnology & Pharmaceuticals,4297636398
Kepwealth Property Phils Inc,Real Estate,5037077575
Mayukh Dealtrade Ltd,Asset Management & Custody Activities,5048228158
Wise birds Inc,Software & IT Services,5056396917
Yulie Sekuritas Indonesia Tbk PT,Investment Banking & Brokerage,4295874802
2Seventy Bio Inc,Biotechnology & Pharmaceuticals,5081079448
Autostrade per l'Italia SpA,Professional & Commercial Services,5000025561
Biomilk Ltd,Software & IT Services,4295941121
Satyamitra Kemas Lestari Tbk PT,Containers & Packaging,5052963562
CTX Operations Inc,Software & IT Services,5056399695
Latent Light Finance Ltd,Consumer Finance,4296740109
CarrieSoft Co Ltd,Media & Entertainment,5064603871
Avramar Ichthyokalliergeies AE,Software & IT Services,4295870450
AI inside Inc,Software & IT Services,5052168202
Suntech SA,Software & IT Services,4298068620
Caeneus Minerals Ltd,Metals & Mining,4295856645
Medimaging Integrated Solution Inc,Medical Equipment & Supplies,5043332924
PBS Finanse SA,Consumer Finance,4295886635
Paradise Inc,Processed Foods,4295914491
QuiaPEG Pharmaceuticals Holding AB,Oil & Gas Services,4295890437
Ozgrowth Ltd,Software & IT Services,4295856861
Zalemark Holding Company Inc,Asset Management & Custody Activities,4297183201
Kim Hin Joo (Malaysia) Bhd,Food Retailers & Distributors,5067494007
Herzfeld Caribbean Basin Fund Inc,Real Estate,4296408732
Platinum Asia Investments Ltd,Asset Management & Custody Activities,5046438878
Clarke Inc,Asset Management & Custody Activities,5078353334
Dr Bock Industries AG,"Apparel, Accessories & Footwear",5044013182
Shree Manufacturing Co Ltd,"Apparel, Accessories & Footwear",4295873300
Radient Technologies Inc,Agricultural Products,5020356430
Empower Clinics Inc,Oil & Gas Services,4295902424
Companhia Estadual de Distribuicao de Energia Eletrica CEEED,Electric Utilities & Power Generators,4295928542
Keweenaw Land Association Ltd,Forestry Management,4296334244
Lintes Technology Co Ltd,Hardware,5044247683
Daeduck Electronics Co Ltd,Hardware,5074551186
K-Star Sports Ltd,"Apparel, Accessories & Footwear",5000750077
Sinocelltech Group Ltd,Biotechnology & Pharmaceuticals,4298119634
Granges Konin SA,Software & IT Services,4295886503
Credit Suisse AG,Consumer Finance,4295890645
Trada Alam Minera Tbk PT,Marine Transportation,4298062104
Home Bistro Inc,Home Builders,5000721008
Jhaveri Credits and Capital Ltd,Asset Management & Custody Activities,4296820765
Avtovaz AO,Software & IT Services,4295887127
Copernicus Securities SA,Investment Banking & Brokerage,5000630662
Luxury Real Estate Investment Fund,Real Estate,4298015368
Dragon King Group Holdings Ltd,Restaurants,5055464492
Creative Waste Solutions Inc,Software & IT Services,4297875549
Communication Cable Systems Indonesia Tbk PT,Electrical & Electronic Equipment,5000273883
INEST Inc,Software & IT Services,4295880283
Wastbygg Gruppen AB (publ),Food Retailers & Distributors,5062976590
Indykpol SA,"Meat, Poultry & Dairy",4295886421
Audalia Resources Ltd,Metals & Mining,5035094195
Curtis Mathes Corp,Software & IT Services,4296466416
Hannans Ltd,Metals & Mining,4295858799
Dena Bank,Commercial Banks,4295872903
PM Capital Asian Opportunities Fund Ltd,Asset Management & Custody Activities,5042250465
Bharat Textiles & Proofing Industries Ltd,"Apparel, Accessories & Footwear",5000050484
AGM Group Holdings Inc,Software & IT Services,5056065106
Vardhman Industries Ltd,Iron & Steel Producers,4295874300
Trade Finance & Investments PLC,Consumer Finance,5001164387
Can2 Termik AS,Electric Utilities & Power Generators,5040248871
DV 8 PCL,Industrial Machinery & Goods,4295893257
Eightco Holdings Inc,Restaurants,5081473676
Middle Island Resources Ltd,Metals & Mining,5001226007
Berjaya Media Bhd,Media & Entertainment,4295883747
MBH Corporation PLC,Electrical & Electronic Equipment,5060686295
Scottish Salmon 2020 (Jersey) Ltd,"Meat, Poultry & Dairy",5000024327
Star Diamond Corp,Metals & Mining,4295862570
Nexity Global SA,Home Builders,5000264449
Cohen & Steers Quality Income Realty Fund Inc,Real Estate,4296053004
Smartcool Systems Inc,Electrical & Electronic Equipment,4296340671
Karatzis SA,Containers & Packaging,4295870683
Baytacare Pharmaceutical Co Ltd,Biotechnology & Pharmaceuticals,4295864400
Seacoast Commerce Banc Holdings,Commercial Banks,5044169304
Axpo Holding AG,"Apparel, Accessories & Footwear",5000041646
Inergy Technology Inc,Semiconductors,5000073655
Yuma Energy Inc,Oil & Gas Exploration & Production,5051008420
Seafarer Exploration Corp,Marine Transportation,4295899522
Falcon Energy Group Ltd,Electric Utilities & Power Generators,4295887454
Bentley Capital Ltd,Asset Management & Custody Activities,4295856371
Quzhou Wuzhou Special Paper Co Ltd,Pulp & Paper Products,5058973918
Mefcom Capital Markets Ltd,Investment Banking & Brokerage,4295873596
Tigerair Taiwan Co Ltd,Airlines,5054882338
Asko PAO,Auto Parts,5045199534
N2Tech Co Ltd,Software & IT Services,5046704925
Universal Autofoundry Ltd,Auto Parts,5046434034
Iveda Solutions Inc,Professional & Commercial Services,4297679952
Kaimei Electronic Corp (Pre-Merger),Asset Management & Custody Activities,4295891595
BlackWall Property Trust,Real Estate,5036204088
Cell MedX Corp,Medical Equipment & Supplies,5030764280
ABC Banking Corporation Ltd,Commercial Banks,5035252810
JaBon International Co Ltd,Iron & Steel Producers,4295892585
Cizzle Biotechnology Holdings PLC,Multiline and Specialty Retailers & Distributors,4295898933
Fundviser Capital (India) Ltd,Asset Management & Custody Activities,4296008178
Fareast Finance & Investment Ltd,Consumer Finance,5040251330
Bairong Inc,Software & IT Services,5079219978
Minato Bank Ltd,Commercial Banks,4295877614
Usher Agro Ltd,Agricultural Products,4295874154
Tat Hong Holdings Ltd,Engineering & Construction Services,4295887969
Papa Murphy's Holdings Inc,Software & IT Services,5041749464
