company_name,perm_id,ticker_code,industry,
Happiness and D Co Ltd,4298182137,3174,Multiline and Specialty Retailers & Distributors,
Zhong Ji Longevity Science Group Ltd,4295871077,767,Consumer Finance,
Evergreen Steel Corp,5000812357,2211,Iron & Steel Producers,
Addentax Group Corp,5046457627,ATXG,Professional & Commercial Services,
Suzhou Douson Drilling&Production Equipment Co Ltd,5041081877,603800,Industrial Machinery & Goods,
Benguet Corp,4295886217,BCB,Metals & Mining,
transcosmos Inc,5000010717,9715,Software & IT Services,
IOL Chemicals and Pharmaceuticals Ltd,4297725157,ICP,Chemicals,
International Tower Hill Mines Ltd,4295861637,ITH,Metals & Mining,
Shubhlaxmi Jewel Art Ltd,5066576107,SHUBHLXM,Apparel, Accessories & Footwear,
Crown Capital Partners Inc,4297866367,CRWN,Asset Management & Custody Activities,
Sapporo Clinical Laboratory Inc,4295880037,9776,Drug Retailers,
Shi Shi Services Ltd,5040256997,8181,Software & IT Services,
LH Hotel Leasehold Real Estate Investment Trust,5048024637,LHHOTE/F,Real Estate,
Cambricon Technologies Corp Ltd,5057823667,688256,Software & IT Services,
Guangzhou Metro Design & Research Institute Co Ltd,5069473007,003013,Engineering & Construction Services,
Ningbo KBE Electrical Technology Co Ltd,5000512277,300863,Electrical & Electronic Equipment,
Little Green Pharma Ltd,5057833587,LGP,Biotechnology & Pharmaceuticals,
Arab Real Estate Investment Co SAE,4298104887,RREI,Real Estate,
Spectra7 Microsystems Inc,5034762877,SEV,Semiconductors,
Qi An Xin Technology Group Inc,5056065117,688561,Software & IT Services,
Guangdong TianYiMa Information Industry Co Ltd,5056388697,301178,Software & IT Services,
Ginlong Technologies Co Ltd,5040184987,300763,Electrical & Electronic Equipment,
Lumos Diagnostics Holdings Ltd,5080514477,LDX,Medical Equipment & Supplies,
Hangzhou IECHO Science & Technology Co Ltd,5074212047,688092,Industrial Machinery & Goods,
Regal Hotels International Holdings Ltd,4295871287,78,Hotels & Lodging,
Mukesh Babu Financial Services Ltd,4296967187,MBFS,Consumer Finance,
Aeolus Pharmaceuticals Inc,4295913767,AOLS,Biotechnology & Pharmaceuticals,
China Animal Healthcare Ltd,4295887527,940,Biotechnology & Pharmaceuticals,
One 97 Communications Ltd,4297614287,PAYTM,Software & IT Services,
Primewest Mortgage Investment Corp,4298049677,PRI,Mortgage Finance,
Beijing Haitian Ruisheng Science Technology Ltd,5068926277,688787,Software & IT Services,
Icon Media Holdings Inc,4298052547,ICNM,E-Commerce,
Innovita Biological Technology Co Ltd,5074238487,688253,Medical Equipment & Supplies,
Shinhan Alpha REIT Co Ltd,5064671167,293940,Real Estate,
OrbusNeich Medical Group Holdings Ltd,5081379457,6929,Medical Equipment & Supplies,
Plandai Biotechnology Inc,4295899467,PLPL,Meat, Poultry & Dairy,
LS 2 Holdings Ltd,5082055557,LSHL,Professional & Commercial Services,
RBC Life Sciences Inc,4295914847,RBCL,Biotechnology & Pharmaceuticals,
Wei Chuan Foods Corp,4295891427,1201,Meat, Poultry & Dairy,
Citius Pharmaceuticals Inc,5001218237,CTXR,Biotechnology & Pharmaceuticals,
Southern Cable Group Bhd,5070829077,SCGBHD,Electrical & Electronic Equipment,
Arara Inc,5044586117,4015,Software & IT Services,
Shaanxi Beiyuan Chemical Industry Group Co Ltd,5037084587,601568,Chemicals,
Adeka Corp,4295878717,4401,Chemicals,
Nippon Road Co Ltd,4295877857,1884,Engineering & Construction Services,
Sino Golf Holdings Ltd,4295871027,361,Toys & Sporting Goods,
FDC International Hotels Corp,5046737287,2748,Chemicals,
HAL Trust,5000838507,HAL,Asset Management & Custody Activities,
Metalurgica Riosulense SA,4295860197,RSUL3,Industrial Machinery & Goods,
Aditya Birla Money Ltd,4295874037,ABML,Investment Banking & Brokerage,
US Masters Residential Property Fund,5035306617,URF,Real Estate,
Jiangsu Xinquan Automotive Trim Co Ltd,5000569567,603179,Auto Parts,
Unite and Grow Inc,5062725527,4486,Software & IT Services,
Nantong Haixing Electronics Co Ltd,5060006687,603115,Electrical & Electronic Equipment,
Dankotuwa Porcelain PLC,4296436877,DPL,Household & Personal Products,
Levima Advanced Materials Corp,5037947717,003022,Chemicals,
Skillful Craftsman Education Technology Ltd,5074207317,EDTK,Education,
Corpfin Capital Prime Retail III SOCIMI SA,5049967797,YPR3,Real Estate,
Royal Financial Inc,4295902727,RYFL,Commercial Banks,
Electro Sur Este SAA,4295957477,ESUREBC1,Electric Utilities & Power Generators,
Hokko Chemical Industry Co Ltd,4295878127,4992,Chemicals,
Petron Malaysia Refining & Marketing Bhd,4295883517,PETRONM,Oil & Gas - Refining & Marketing,
Sunteck Realty Ltd,4295872307,SRIN,Real Estate,
IRIS Business Services Ltd,5000778617,IRIS,Software & IT Services,
Predictive Technology Group Inc,4297582857,PRED,Biotechnology & Pharmaceuticals,
Crater Gold Mining Ltd,4295856977,CGN,Metals & Mining,
DQ Entertainment International Ltd,5000669047,DQE,Media & Entertainment,
Beijing Jingneng Power Co Ltd,4295865447,600578,Electric Utilities & Power Generators,
Gooddays Holdings Inc,5065327157,4437,Software & IT Services,
Republic Bank (Ghana) Ltd,4296341927,RBGH,Mortgage Finance,
Wentworth Resources PLC,5066602467,WEN,Oil & Gas - Exploration & Production,
Alkami Technology Inc,5035936927,ALKT,Software & IT Services,
Coinbase Global Inc,5057764257,COIN,Security & Commodity Exchanges,
Saurashtra Cement Ltd,4295872647,SRC,Construction Materials,
Pantech Group Holdings Bhd,4295883637,PGHB,Industrial Machinery & Goods,
Steel Exchange India Ltd,4295873867,SEIL,Iron & Steel Producers,
Hung Ching Development & Construction Co Ltd,4295891567,2527,Home Builders,
Sang Froid Labs India Ltd,4296084093,SFRL,Medical Equipment & Supplies,
Develop Global Ltd,4295858183,DVP,Metals & Mining,
Auscann Group Holdings Ltd,4295857053,AC8,Alcoholic Beverages,
Standard Metals Processing Inc,5038864093,SMPR,Metals & Mining,
Rodedawg International Industries Inc,4295997733,RWGI,Automobiles,
Renegade Exploration Ltd,4295857353,RNX,Metals & Mining,
Envirotek Remediation Inc,4295919513,ETK/H,Metals & Mining,
Southridge Enterprises Inc,4295902693,SRGE,Metals & Mining,
Deltagen Inc,4295900433,DGEN,Biotechnology & Pharmaceuticals,
Tinavi Medical Technologies Co Ltd,5046040449,688277,Medical Equipment & Supplies,
China Finance Investment Holdings Ltd,4295871638,875,Professional & Commercial Services,
E-Land Apparel Ltd,4295874328,ELAND,Apparel, Accessories & Footwear,
Cheryong Industrial Co Ltd,5037281198,147830,Electrical & Electronic Equipment,
Tsubakimoto Chain Co,4295878048,6371,Industrial Machinery & Goods,
Himadri Speciality Chemical Ltd,4295872228,HSCH,Oil & Gas - Refining & Marketing,
LG Energy Solution Ltd,5079221808,373220,Electrical & Electronic Equipment,
Arctech Solar Holding Co Ltd,5058651768,688408,Solar Technology & Project Developers,
Ascendant Resources Inc,4297900128,ASND,Oil & Gas - Exploration & Production,
Banco di Desio e della Brianza SpA,4295875538,BDB,Commercial Banks,
Shenzhen Properties & Resources Development Group Ltd,4295863828,200011,Real Estate,
Enterprise Development Holdings Ltd,4295864378,1808,Software & IT Services,
Sasseur Real Estate Investment Trust,5059030808,SASSR,Real Estate,
Berkah Beton Sadaya Tbk PT,5080022508,BEBS,Engineering & Construction Services,
Thumbage Co Ltd,5044031128,208640,Software & IT Services,
Zhejiang Juli Culture Development Co Ltd,4298015068,002247,Pulp & Paper Products,
BOD Australia Ltd,5052132858,BDA,Electrical & Electronic Equipment,
Satori Electric Co Ltd,4295877448,7420,Hardware,
Standard Lithium Ltd,5064588498,SLL,Metals & Mining,
Keramika Indonesia Assosiasi Tbk PT,4295874678,KDSI,Building Products & Furnishings,
BOC International China Co Ltd,4297002318,601696,Investment Banking & Brokerage,
Trustco Group Holdings Ltd,4297682918,TTO,Insurance,
Aegis Logistics Ltd,4295873378,AGIS,Oil & Gas - Midstream,
Calnex Solutions PLC,5019810368,CLX,Hardware,
TAFI Industries Bhd,4295884028,TAFI,Building Products & Furnishings,
Dongguan Eontec Co Ltd,5000535148,300328,Industrial Machinery & Goods,
Pegasus International Holdings Ltd,4295871148,676,Apparel, Accessories & Footwear,
Atrium Real Estate Investment Trust,4295883538,ATRM,Real Estate,
Touchstone International Medical Science Co Ltd,5037627568,688013,Medical Equipment & Supplies,
China Natural Resources Inc,4295871978,CHNR,Metals & Mining,
Chongqing Shunbo Aluminum Co Ltd,4298344658,002996,Metals & Mining,
Zhaoke Ophthalmology Ltd,5076909548,6622,Biotechnology & Pharmaceuticals,
Pakuan Tbk PT,5019848368,UANG,Leisure Facilities,
LungLife AI Inc,5001173408,LLAI,Biotechnology & Pharmaceuticals,
Prime Medicine Inc,5079223028,PRME,Biotechnology & Pharmaceuticals,
Bortex Global Ltd,5051788488,8118,Electrical & Electronic Equipment,
KoBioLabs Inc,5052147638,348150,Biotechnology & Pharmaceuticals,
Shenzhen Strongteam Decoration Engineering Co Ltd,5052795158,002989,Building Products & Furnishings,
Canadian Overseas Petroleum Ltd,4297139578,XOP,Oil & Gas - Exploration & Production,
Jiangsu Tongli Risheng Machinery Co Ltd,5000502748,605286,Electrical & Electronic Equipment,
Lubair Aviation Technology Co Ltd,5081085618,001316,Oil & Gas - Exploration & Production,
Merrimack Pharmaceuticals Inc,5001210278,MACK,Biotechnology & Pharmaceuticals,
Mad Paws Holdings Ltd,5079906418,MPA,Software & IT Services,
Strip Tinning Holdings PLC,5082155698,STG,Auto Parts,
Senton Energy Co Ltd,5082047128,001331,Gas Utilities & Distributors,
Karda Constructions Ltd,5045822138,KARDA,Real Estate,
Citra Borneo Utama Tbk PT,5042227148,CBUT,Agricultural Products,
Empyrean Energy PLC,4295894148,EME,Oil & Gas - Exploration & Production,
iRay Technology Co Ltd,5063760258,688301,Medical Equipment & Supplies,
Singular Health Group Ltd,5079227988,SHG,Software & IT Services,
Hallmark Venture Group Inc,5037658868,HLLK,Asset Management & Custody Activities,
Ubon Bio Ethanol PCL,5015420718,UBE/F,Engineering & Construction Services,
JV Global Ltd,4295858158,JVG,Industrial Machinery & Goods,
Brillian Network & Automation Integrated System Co Ltd,5077893778,6788,Hardware,
Venus Medtech Hangzhou Inc,5037843508,2500,Medical Equipment & Supplies,
Traders Holdings Co Ltd,4295877138,8704,Investment Banking & Brokerage,
Fertilizantes Heringer SA,4295860038,FHER3,Chemicals,
Spring Real Estate Investment Trust,5040699388,1426,Real Estate,
Digital360 SpA,5055431808,DIG,Professional & Commercial Services,
Lanna Resources PCL,4295892828,LANNA,Coal Operations,
Realfiction Holding AB,5056434498,REALFI,Electrical & Electronic Equipment,
Macpower CNC Machines Ltd,4298176598,MACPOWER,Industrial Machinery & Goods,
Jiangsu Innovative Ecological New Materials Ltd,5057937378,2116,Engineering & Construction Services,
Hanyang Securities Co Ltd,4295881038,001750,Investment Banking & Brokerage,
Genus Paper & Boards Ltd,5044832998,GPBL,Pulp & Paper Products,
Dingyi Group Investment Ltd,4295871578,508,Consumer Finance,
Keli Sensing Technology Ningbo Co Ltd,5000502438,603662,Electrical & Electronic Equipment,
Deniz Gayrimenkul Yatirim Ortakligi AS,4296445888,DZGYO,Asset Management & Custody Activities,
Danang Airport Services JSC,5000720058,MAS,Professional & Commercial Services,
Pacific Century Premium Developments Ltd,4295870948,432,Home Builders,
HAPiNS Co Ltd,4295879198,7577,Multiline and Specialty Retailers & Distributors,
Bestechnic Shanghai Co Ltd,5074201828,688608,Hardware,
Binh Dinh Book and Equipment JSC,5000633938,BDB,Media & Entertainment,
Zhenro Services Group Ltd,5072818268,6958,Real Estate,
Keboda Technology Co Ltd,5058970788,603786,Auto Parts,
Harbin Xinguang Optic-Electronics Technology Co Ltd,5068926818,688011,Hardware,
Mutual Benefits Assurance PLC,4298128648,MBENEFIT,Insurance,
Saftec Co Ltd,4295879228,7464,Industrial Machinery & Goods,
Bexcellent Group Holdings Ltd,5059934778,1775,Education,
Apax Holdings JSC,5052147068,IBC,Education,
Kirin Group Holdings Ltd,4295871448,8109,Professional & Commercial Services,
Fedders Electric & Engineering Ltd,4295872738,FEDDERE,Engineering & Construction Services,
Zhejiang Three Stars New Materials Co Ltd,5045847308,603578,Building Products & Furnishings,
Interconnect Ventures Corp,5037243250,IVC,Asset Management & Custody Activities,
Drayton Richdale Corp,4297106340,DRYN,Internet Media & Services,
Meghna Pet Industries Ltd,4296396340,MEGH,Processed Foods,
Conquest Resources Ltd,4296389930,CQR,Metals & Mining,
Vulcan International Corp,4295905290,VULC,Industrial Machinery & Goods,
Satori Resources Inc,5037247140,BUD,Metals & Mining,
Parsifal Yachting Holding Public Ltd,5051780680,PAYA,Professional & Commercial Services,
Zvornikputevi ad Zvornik,5000733180,ZVPTRA,Engineering & Construction Services,
Kamron Laboratories Ltd,4296962030,KML,Biotechnology & Pharmaceuticals,
Napier Ventures Inc,4298419860,NAP,Asset Management & Custody Activities,
Integrated Capital Services Ltd,5000718230,INCS,Professional & Commercial Services,
Pearl Gold AG,5001230460,02P,Metals & Mining,
Renforth Resources Inc,4297839910,RFR,Metals & Mining,
Zamanco Minerals Ltd,4295856650,ZAM,Metals & Mining,
Jayud Global Logistics Ltd,5083832098,JYD,Air Freight & Logistics,
Familytex (BD) Ltd,5040058537,FAML,Apparel, Accessories & Footwear,
Jiangxi Synergy Pharmaceutical Co Ltd,5047445403,300636,Biotechnology & Pharmaceuticals,
Lotte Tour Development Co Ltd,4295881913,032350,Professional & Commercial Services,
Shin Heung Energy & Electronics Co Ltd,5057761983,243840,Electrical & Electronic Equipment,
Ortivus AB,4295890043,ORTIB,Medical Equipment & Supplies,
ShinMaywa Industries Ltd,4295880683,7224,Industrial Machinery & Goods,
Elite Commercial REIT,5073141533,ELITE,Real Estate,
Contango Asset Management Ltd,4295856993,CGA,Software & IT Services,
New Trend International Logis-Tech Co Ltd,5036757763,300532,Software & IT Services,
Nazara Technologies Ltd,4297356053,NAZARA,Software & IT Services,
Oshidori International Holdings Ltd,4295871753,622,Investment Banking & Brokerage,
Edvance International Holdings Ltd,5052544623,8410,Professional & Commercial Services,
Calliditas Therapeutics AB,5035524063,CALTX,Biotechnology & Pharmaceuticals,
Western Superconducting Technologies Co Ltd,5000508883,688122,Iron & Steel Producers,
European Metals Holdings Ltd,5037456903,EMH,Metals & Mining,
Embecta Corp,5082050593,EMBC,Medical Equipment & Supplies,
CNMC Goldmine Holdings Ltd,5035945133,CNMC,Metals & Mining,
Ningbo Fubang Jingye Group Co Ltd,4295864793,600768,Metals & Mining,
Polaris Ltd,4295887573,POL,Telecommunication Services,
Zhejiang Songyuan Automotive Safety Systems Co Ltd,5062235813,300893,Auto Parts,
Imperial Resources Inc,4295886273,IMP,Metals & Mining,
AIM Commercial Growth Leasehold Real Estate Investment Trust,5070824123,AIMCG,Real Estate,
Vacasa Inc,5081372013,VCSA,Internet Media & Services,
Australia & New Zealand Banking Group Ltd (Sydney Branch),5046706823,CABCD,Car Rental & Leasing,
Orient International Enterprise Ltd,4295864473,600278,Multiline and Specialty Retailers & Distributors,
Aminex PLC,4295874933,AEX,Oil & Gas - Exploration & Production,
Ningbo Tianyi Medical Appliance Co Ltd,5042264293,301097,Medical Equipment & Supplies,
Shenzhen Longsys Electronics Co Ltd,5080515073,301308,Hardware,
Escar Turizm Tasimacilik Ticaret AS,4298249333,ESCAR,Car Rental & Leasing,
Neusoft Education Technology Co Ltd,5070763223,9616,Education,
Unicycive Therapeutics Inc,5068319623,UNCY,Biotechnology & Pharmaceuticals,
Shanghai Labway Clinical Laboratory Co Ltd,5051390623,301060,Health Care Delivery,
Pasithea Therapeutics Corp,5079705183,KTTA,Biotechnology & Pharmaceuticals,
RoboTechnik Intelligent Technology Co Ltd,5056414103,300757,Industrial Machinery & Goods,
AIM Vaccine Co Ltd,5046390793,6660,Biotechnology & Pharmaceuticals,
Tidewater Renewables Ltd,5081145133,LCFS,Oil & Gas - Refining & Marketing,
Zhongzhong Science & Technology Tianjin Co Ltd,5080051453,603135,Industrial Machinery & Goods,
Yuan Heng Gas Holdings Ltd,4295871743,332,Oil & Gas - Midstream,
K3 Business Technology Group PLC,4295896093,KBT,Software & IT Services,
Pro-Pac Packaging Ltd,4295857313,PPG,Containers & Packaging,
Jiangsu Baoli International Investment Co Ltd,4298345043,300135,Construction Materials,
Ewon Comfortech Co Ltd,5000496373,088290,Auto Parts,
Ninh Van Bay Travel Real Estate JSC,5000725343,NVT,Engineering & Construction Services,
Wisdom Marine Lines Co Ltd,5000097343,2637,Marine Transportation,
Minkabu The Infonoid Inc,5000060163,4436,Software & IT Services,
Guangzhou Boji Medical & Biotechnological Co Ltd,5001212343,300404,Biotechnology & Pharmaceuticals,
Datapulse Technology Ltd,4295887583,DT,Hardware,
Triple Point Social Housing REIT PLC,5056980313,SOHO,Real Estate,
Bayan Investment Co KSCP,4295882813,BAYANINV,Asset Management & Custody Activities,
Baotailong New Materials Co Ltd,5000499033,601011,Coal Operations,
Bridge International Corp,5042258653,7039,Professional & Commercial Services,
Kanel Industries Ltd,4295973113,KANI,Agricultural Products,
Suzhou Hengmingda Electronic Technology Co Ltd,5057859603,002947,Hardware,
Fountain SA,4295859483,FOU,Appliance Manufacturing,
Hainan RuiZe New Building Material Co Ltd,5035149363,002596,Construction Materials,
China Education Resources Inc,4296361023,CHN,Education,
Petsec Energy Ltd,4295856943,PSA,Oil & Gas - Exploration & Production,
Qingdao Sentury Tire Co Ltd,5000147963,002984,Auto Parts,
Da Lue International Holding Co Ltd,5044176553,4804,Professional & Commercial Services,
Sand Nisko Capital Bhd,4295883803,SAND,Building Products & Furnishings,
SI-TECH Information Technology Co Ltd,5000363873,300608,Software & IT Services,
Carnegie Clean Energy Ltd,4295857633,CCE,Electric Utilities & Power Generators,
Al Salam Group Holding Co KSCP,4295882843,ALSALAM,Asset Management & Custody Activities,
Thunderbird Entertainment Group Inc,4295917933,TBRD,Metals & Mining,
