company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log,standard_metric
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2021,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2021,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2024,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,0.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2024,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Sino Biopharmaceutical Ltd,4295871031,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Divi's Laboratories Ltd,4295872463,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,363,S_opportunity,Biotechnology & Pharmaceuticals,2018,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Virbac SA,4295866672,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,362,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Virbac SA,4295866672,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,362,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Virbac SA,4295866672,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,362,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Virbac SA,4295866672,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,362,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Virbac SA,4295866672,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,362,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Alnylam Pharmaceuticals Inc,4295916167,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Supply_Chain_Integrity
Adcock Ingram Holdings Ltd,4298082482,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Supply_Chain_Integrity
Adcock Ingram Holdings Ltd,4298082482,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Adcock Ingram Holdings Ltd,4298082482,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Alnylam Pharmaceuticals Inc,4295916167,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2021,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Alnylam Pharmaceuticals Inc,4295916167,quantitative,CALCULATED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Supply_Chain_Integrity
Alnylam Pharmaceuticals Inc,4295916167,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Supply_Chain_Integrity
Adcock Ingram Holdings Ltd,4298082482,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,0.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Supply_Chain_Integrity
Alnylam Pharmaceuticals Inc,4295916167,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Alnylam Pharmaceuticals Inc,4295916167,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Adcock Ingram Holdings Ltd,4298082482,quantitative,CALCULATED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,360,S_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2024,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2024,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,0.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Supply_Chain_Integrity
Nippon Shinyaku Co Ltd,4295877838,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,359,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Tsumura & Co,4295878528,quantitative,CALCULATED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,357,S_opportunity,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Supply_Chain_Integrity
Tsumura & Co,4295878528,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,357,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Supply_Chain_Integrity
Tsumura & Co,4295878528,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,357,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Supply_Chain_Integrity
Tsumura & Co,4295878528,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,0.0,357,S_opportunity,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Supply_Chain_Integrity
Tsumura & Co,4295878528,quantitative,CALCULATED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,0.0,357,S_opportunity,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Supply_Chain_Integrity
Tsumura & Co,4295878528,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,0.0,357,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Supply_Chain_Integrity
Evotec SE,5068477440,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,356,S_opportunity,Biotechnology & Pharmaceuticals,2023,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Evotec SE,5068477440,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,356,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Orion Oyj,4295866566,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,356,S_opportunity,Biotechnology & Pharmaceuticals,2021,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Orion Oyj,4295866566,quantitative,REPORTED,Does the company report or show to use human rights criteria in the selection or monitoring process of its suppliers or sourcing partners?,HUMAN_RIGHTS_CONTRACTOR,1.0,356,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
Orion Oyj,4295866566,quantitative,REPORTED,Does the company have a due diligence process in place to prevent/ act upon human right abuses? Both in its operations and suppliers’ operations?,HUMAN_RIGHTS_POLICY_DUEDILIGENCE,1.0,356,S_opportunity,Biotechnology & Pharmaceuticals,2020,0.4149377593360995,0.6931471805599453,Supply_Chain_Integrity
