company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log
Nacon SAS,5071563934,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Oyster Point Pharma Inc,5050914678,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Nacon SAS,5071563934,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Greenwich Lifesciences Inc,5037125444,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Greenwich Lifesciences Inc,5037125444,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,135,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Greenwich Lifesciences Inc,5037125444,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Oyster Point Pharma Inc,5050914678,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Nacon SAS,5071563934,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Greenwich Lifesciences Inc,5037125444,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Tyme Technologies Inc,5044009440,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Tyme Technologies Inc,5044009440,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Tyme Technologies Inc,5044009440,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
ARS Pharmaceuticals Inc,5050718646,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Tyme Technologies Inc,5044009440,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
ARS Pharmaceuticals Inc,5050718646,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
ARS Pharmaceuticals Inc,5050718646,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,134,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Immuneering Corp,5035545616,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,134,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
ARS Pharmaceuticals Inc,5050718646,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,134,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
GW Pharmaceuticals Ltd,4295894440,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,133,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Monte Rosa Therapeutics Inc,5076946858,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,133,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Monte Rosa Therapeutics Inc,5076946858,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,133,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Taigen Biopharmaceuticals Holdings Ltd,5000863630,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Reneo Pharmaceuticals Inc,5045824255,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Vincerx Pharma Inc,5073341405,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Taigen Biopharmaceuticals Holdings Ltd,5000863630,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Taigen Biopharmaceuticals Holdings Ltd,5000863630,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Reneo Pharmaceuticals Inc,5045824255,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Reneo Pharmaceuticals Inc,5045824255,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Vincerx Pharma Inc,5073341405,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Vincerx Pharma Inc,5073341405,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Vincerx Pharma Inc,5073341405,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Reneo Pharmaceuticals Inc,5045824255,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Reneo Pharmaceuticals Inc,5045824255,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Taigen Biopharmaceuticals Holdings Ltd,5000863630,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,129,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Poxel SA,5000786315,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,127,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Poxel SA,5000786315,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,127,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Poxel SA,5000786315,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,127,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Poxel SA,5000786315,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,127,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Rain Oncology Inc,5059955326,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,125,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Rain Oncology Inc,5059955326,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,125,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Rain Oncology Inc,5059955326,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,125,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Rain Oncology Inc,5059955326,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,125,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Cyteir Therapeutics Inc,5043952888,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,124,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Cyteir Therapeutics Inc,5043952888,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,124,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Cyteir Therapeutics Inc,5043952888,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,124,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Cyteir Therapeutics Inc,5043952888,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,124,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Satsuma Pharmaceuticals Inc,5052544073,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,119,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
GlaxoSmithKline Consumer Healthcare Ltd,4295872411,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,112,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Akouos Inc,5059037223,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,103,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Akouos Inc,5059037223,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,103,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Disc Medicine Inc,5076167270,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,101,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Disc Medicine Inc,5076167270,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,101,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Disc Medicine Inc,5076167270,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,101,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Disc Medicine Inc,5076167270,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,101,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Talaris Therapeutics Inc,5019146218,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,96,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Talaris Therapeutics Inc,5019146218,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,96,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Talaris Therapeutics Inc,5019146218,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,96,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Talaris Therapeutics Inc,5019146218,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,96,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Aspen Pharmacare Holdings Ltd,4295888632,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,434,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Aspen Pharmacare Holdings Ltd,4295888632,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,434,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Aspen Pharmacare Holdings Ltd,4295888632,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,434,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Aspen Pharmacare Holdings Ltd,4295888632,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,434,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Dr Reddy's Laboratories Ltd,4295872868,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,431,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453
Dr Reddy's Laboratories Ltd,4295872868,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,431,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Dr Reddy's Laboratories Ltd,4295872868,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,431,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Dr Reddy's Laboratories Ltd,4295872868,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,431,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Johnson & Johnson,4295904341,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,423,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Johnson & Johnson,4295904341,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,423,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Johnson & Johnson,4295904341,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,423,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453
Teva Pharmaceutical Industries Ltd,4295875158,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Teva Pharmaceutical Industries Ltd,4295875158,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,414,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Shionogi & Co Ltd,4295876951,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,414,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Shionogi & Co Ltd,4295876951,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,414,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Shionogi & Co Ltd,4295876951,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Novartis AG,4295890628,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Teva Pharmaceutical Industries Ltd,4295875158,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,414,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Shionogi & Co Ltd,4295876951,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,414,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Novartis AG,4295890628,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453
Shionogi & Co Ltd,4295876951,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453
Novartis AG,4295890628,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Teva Pharmaceutical Industries Ltd,4295875158,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,414,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Takeda Pharmaceutical Co Ltd,4295877353,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,408,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Takeda Pharmaceutical Co Ltd,4295877353,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,408,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Takeda Pharmaceutical Co Ltd,4295877353,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,408,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Takeda Pharmaceutical Co Ltd,4295877353,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,408,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
